inflation,total-supply,bonded,participation-rate,issuance-rate,date,btc_price_usd,eth_price_usd,lpt_price_usd,btc_volume,eth_volume,lpt_volume,fear-greed-index
578000,36353397350068445269825517,15720631043315286765324693,0.4324391168157407,0.21097,2024-12-06,99920.7109375,4005.810546875,23.012115478515625,94534772658,52853668566,485545179,72.0
578500,36375525944643823173885445,15600374757870955382790192,0.42887008098828766,0.21115250000000002,2024-12-07,99923.3359375,4002.692626953125,21.66082191467285,44177510897,22574636761,151498758,75.0
579000,36397179348181905855383977,15575344198696948895306047,0.427927231659916,0.211335,2024-12-08,101236.015625,4005.70458984375,21.194982528686523,44125751925,20943378971,103888533,79.0
579500,36418246816017262502233912,15594959057199340146552889,0.4282182812364393,0.21151750000000002,2024-12-09,97432.71875,3718.6904296875,17.141841888427734,110676473908,57029832059,180782438,78.0
580000,36439361544103171439224875,15605419142142123207848721,0.42825720541932716,0.2117,2024-12-10,96675.4296875,3631.833740234375,15.530665397644045,104823780634,58416417599,141035997,78.0
580500,36460498303770035194170244,15623479134306252106745025,0.4285042679378514,0.21188249999999997,2024-12-11,101173.03125,3832.822021484375,17.21535873413086,85391409936,35968053196,118337960,74.0
581000,36481664435852361527901624,14632848844174917924808580,0.4011014593345824,0.212065,2024-12-12,100043.0,3883.1015625,17.4768123626709,72073983533,42971675764,109840436,83.0
581500,36502855185446107772269290,14649942501200304143535796,0.4013368934231018,0.2122475,2024-12-13,101459.2578125,3911.205322265625,17.34139633178711,56894751583,34895127659,71806366,76.0
582000,36524076501171584295219878,14666293338581372467264871,0.40155138044656435,0.21243,2024-12-14,101372.96875,3868.4052734375,16.16497802734375,40422968793,28756190559,62888445,83.0
583000,36566521623276739530779808,14752483344028189802567884,0.4034423480585413,0.21279499999999998,2024-12-15,104298.6953125,3951.941162109375,16.80049705505371,51145914137,25069616984,65829018,80.0
583500,36587936308871472190691473,14785383086224756495730591,0.40410541227053975,0.21297750000000001,2024-12-16,106029.71875,3987.48095703125,16.245248794555664,91020417816,46536359669,73902805,83.0
584000,36609198951051939684065592,14792566055733962399596606,0.40406691431605085,0.21316,2024-12-17,106140.6015625,3886.76611328125,15.274858474731444,68589364868,35418700472,64996457,87.0
584500,36630667026263753953755129,14807588410021265125435493,0.4042402066935991,0.2133425,2024-12-18,100041.5390625,3618.791259765625,13.639334678649902,93865656139,48946681636,87205195,81.0
585000,36652078478444586212778194,14742681255320154648995201,0.4022331574999343,0.213525,2024-12-19,97490.953125,3417.927978515625,12.39637279510498,97221662392,58879190250,111329981,75.0
585500,36673335637080788374709767,14745717527393634286163889,0.4020828013387494,0.2137075,2024-12-20,97755.9296875,3472.553466796875,13.310131072998049,105634083408,66383827229,115785547,74.0
586000,36694623526890464994707688,14763110255664416541888933,0.4023235241763892,0.21389000000000002,2024-12-21,97224.7265625,3337.222412109375,13.557311058044434,51765334294,31579389836,166125904,73.0
586500,36715942072200949364812956,14772137375574154557202995,0.4023357849983838,0.2140725,2024-12-22,95104.9375,3277.53515625,15.521422386169434,43147981314,24780768375,312478994,73.0
587500,36758951804765285992856438,14800111698301562547493327,0.4026260535639902,0.2144375,2024-12-23,94686.2421875,3415.785400390625,15.49446964263916,65239002919,34496081389,161819821,70.0
588000,36780639271625242359640715,14805468505620712595767266,0.4025342897463592,0.21462,2024-12-24,98676.09375,3492.0498046875,19.60452461242676,47114953674,23083678195,404571863,73.0
588500,36801862571029811124579068,14804561612196911707860739,0.40227750928701544,0.2148025,2024-12-25,99299.1953125,3493.2353515625,19.228307723999023,33700394629,17651873225,290050246,73.0
589000,36823926019129648191509116,14815455504799317108506716,0.40233231777358125,0.214985,2024-12-26,95795.515625,3331.225830078125,17.649173736572266,47054980873,22247726776,240013300,79.0
589500,36845616087223741089857789,14808794823142773752317856,0.40191470236476085,0.21516749999999998,2024-12-27,94164.859375,3328.9169921875,16.405162811279297,52419934565,24091627403,126768232,74.0
590000,36867331265517285714137390,14827065986007606209480148,0.40217356334320953,0.21535,2024-12-28,95163.9296875,3397.90234375,16.43626594543457,24107436185,14305648523,87387536,72.0
590500,36889005493857421237548587,14852070732123446618220500,0.40261510261089967,0.2155325,2024-12-29,93530.2265625,3349.513427734375,16.029464721679688,29635885267,13440907792,89692604,73.0
591000,36910707743370475014434561,14866149760594010638210902,0.4027598133298898,0.21571500000000002,2024-12-30,92643.2109375,3356.392578125,15.11870288848877,56188003691,26981583962,76192097,65.0
